Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,ACS22_5yr_B28008001,ACS22_5yr_B28008002,ACS22_5yr_B28008003,ACS22_5yr_B28008004,ACS22_5yr_B28008005,ACS22_5yr_B28008006,ACS22_5yr_B28008007,ACS22_5yr_B28008008,ACS22_5yr_B28008009,ACS22_5yr_B28008010,ACS22_5yr_B28008001s,ACS22_5yr_B28008002s,ACS22_5yr_B28008003s,ACS22_5yr_B28008004s,ACS22_5yr_B28008005s,ACS22_5yr_B28008006s,ACS22_5yr_B28008007s,ACS22_5yr_B28008008s,ACS22_5yr_B28008009s,ACS22_5yr_B28008010s,ACS22_5yr_B28010001,ACS22_5yr_B28010002,ACS22_5yr_B28010003,ACS22_5yr_B28010004,ACS22_5yr_B28010005,ACS22_5yr_B28010006,ACS22_5yr_B28010007,ACS22_5yr_B28010001s,ACS22_5yr_B28010002s,ACS22_5yr_B28010003s,ACS22_5yr_B28010004s,ACS22_5yr_B28010005s,ACS22_5yr_B28010006s,ACS22_5yr_B28010007s,ACS22_5yr_B28011001,ACS22_5yr_B28011002,ACS22_5yr_B28011003,ACS22_5yr_B28011004,ACS22_5yr_B28011005,ACS22_5yr_B28011006,ACS22_5yr_B28011007,ACS22_5yr_B28011008,ACS22_5yr_B28011001s,ACS22_5yr_B28011002s,ACS22_5yr_B28011003s,ACS22_5yr_B28011004s,ACS22_5yr_B28011005s,ACS22_5yr_B28011006s,ACS22_5yr_B28011007s,ACS22_5yr_B28011008s
"131210113093","Block Group 3, Census Tract 113.09, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011309","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,991,991,0,991,893,880,13,98,0,0,201.8182,201.8182,8.484848,201.8182,204.8485,205.4545,13.33333,70.90909,8.484848,8.484848,375,375,318,0,375,57,0,77.57576,77.57576,62.42424,8.484848,77.57576,54.54546,8.484848,375,375,0,289,43,0,0,0,77.57576,77.57576,8.484848,66.06061,33.33333,8.484848,8.484848,8.484848
"131210113101","Block Group 1, Census Tract 113.10, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011310","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,482,482,0,382,255,255,0,127,100,0,207.8788,207.8788,8.484848,190.303,180,180,8.484848,110.9091,96.9697,8.484848,285,285,205,0,285,80,0,127.2727,127.2727,130.9091,8.484848,127.2727,55.15152,8.484848,285,258,0,191,0,0,0,27,127.2727,126.0606,8.484848,129.697,8.484848,8.484848,8.484848,25.45455
"131210113102","Block Group 2, Census Tract 113.10, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011310","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,979,979,0,979,867,867,0,112,0,0,239.3939,239.3939,8.484848,239.3939,235.7576,235.7576,8.484848,67.87878,8.484848,8.484848,423,423,398,0,423,25,0,91.51515,91.51515,90.90909,8.484848,91.51515,23.0303,8.484848,423,423,0,368,0,40,0,0,91.51515,91.51515,8.484848,89.69697,8.484848,40.60606,8.484848,8.484848
"131210113103","Block Group 3, Census Tract 113.10, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011310","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1157,1157,0,1157,487,478,9,670,0,0,467.8788,467.8788,8.484848,467.8788,151.5152,152.7273,8.484848,469.0909,8.484848,8.484848,354,354,185,9,345,169,0,144.8485,144.8485,52.12121,8.484848,144.8485,136.9697,8.484848,354,354,0,185,0,0,0,0,144.8485,144.8485,8.484848,52.12121,8.484848,8.484848,8.484848,8.484848
"131210113104","Block Group 4, Census Tract 113.10, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011310","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,556,556,0,556,404,404,0,152,0,0,235.1515,235.1515,8.484848,235.1515,202.4242,202.4242,8.484848,134.5455,8.484848,8.484848,143,143,73,0,143,70,0,51.51515,51.51515,38.18182,8.484848,51.51515,40.60606,8.484848,143,143,0,103,0,0,0,0,51.51515,51.51515,8.484848,46.06061,8.484848,8.484848,8.484848,8.484848
"131210113105","Block Group 5, Census Tract 113.10, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011310","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5",,,,2246,2246,0,1795,1042,797,245,753,451,0,502.4243,502.4243,8.484848,513.3333,273.3333,235.1515,180.6061,448.4849,232.1212,8.484848,816,816,531,44,772,285,0,147.2727,147.2727,134.5455,27.27273,149.697,93.93939,8.484848,816,676,0,424,0,0,15,125,147.2727,153.9394,8.484848,109.0909,8.484848,8.484848,15.15152,71.51515
"131210114161","Block Group 1, Census Tract 114.16, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011416","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2001,2001,0,1982,1921,1881,40,61,19,0,355.1515,355.1515,8.484848,356.9697,356.9697,355.7576,39.39394,33.33333,18.78788,8.484848,817,817,801,22,795,16,0,168.4848,168.4848,167.8788,22.42424,169.0909,16.9697,8.484848,817,798,0,737,71,0,19,0,168.4848,169.697,8.484848,166.6667,33.93939,8.484848,18.78788,8.484848
"131210114162","Block Group 2, Census Tract 114.16, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011416","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1071,1071,0,1071,1048,1019,29,23,0,0,161.2121,161.2121,8.484848,161.2121,160,165.4545,28.48485,24.24242,8.484848,8.484848,412,412,412,14,398,0,0,64.84849,64.84849,64.84849,13.93939,66.66666,8.484848,8.484848,412,412,0,389,21,0,0,0,64.84849,64.84849,8.484848,61.21212,19.39394,8.484848,8.484848,8.484848
"131210114163","Block Group 3, Census Tract 114.16, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011416","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1133,1115,0,1096,1096,1096,0,0,19,18,161.8182,163.0303,8.484848,166.6667,166.6667,166.6667,8.484848,8.484848,17.57576,17.57576,400,382,382,0,382,0,18,49.69697,49.09091,49.09091,8.484848,49.09091,8.484848,17.57576,400,363,0,363,51,0,0,37,49.69697,51.51515,8.484848,51.51515,31.51515,8.484848,8.484848,24.84848
"131210114164","Block Group 4, Census Tract 114.16, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011416","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1046,1046,0,1046,1046,1004,42,0,0,0,253.9394,253.9394,8.484848,253.9394,253.9394,253.3333,29.09091,8.484848,8.484848,8.484848,407,407,407,0,407,0,0,81.81818,81.81818,81.81818,8.484848,81.81818,8.484848,8.484848,407,407,0,407,19,0,0,0,81.81818,81.81818,8.484848,81.81818,18.78788,8.484848,8.484848,8.484848
"131210114171","Block Group 1, Census Tract 114.17, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011417","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1407,1372,0,1330,1216,1216,0,114,42,35,239.3939,246.0606,8.484848,249.697,250.303,250.303,8.484848,85.45454,41.21212,34.54546,429,412,412,8,404,0,17,66.06061,69.09091,69.09091,8.484848,66.06061,8.484848,16.9697,429,416,0,358,23,0,13,0,66.06061,67.27273,8.484848,64.84849,15.15152,8.484848,13.33333,8.484848
"131210114172","Block Group 2, Census Tract 114.17, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011417","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1061,971,31,940,858,788,70,82,0,90,169.697,166.6667,30.30303,166.0606,166.6667,169.0909,29.69697,33.33333,8.484848,50.90909,651,561,496,16,545,65,90,87.87878,75.15151,76.9697,15.75758,75.15151,29.09091,50.90909,651,592,16,491,25,0,43,16,87.87878,73.93939,15.75758,74.54546,17.57576,8.484848,41.21212,16.36364
"131210114173","Block Group 3, Census Tract 114.17, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011417","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1730,1730,0,1562,1525,1525,0,37,168,0,284.8485,284.8485,8.484848,267.8788,272.1212,272.1212,8.484848,34.54546,158.7879,8.484848,890,890,890,0,890,0,0,177.5758,177.5758,177.5758,8.484848,177.5758,8.484848,8.484848,890,839,0,821,25,0,0,51,177.5758,178.1818,8.484848,180,19.39394,8.484848,8.484848,48.48485
"131210114174","Block Group 4, Census Tract 114.17, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011417","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,532,492,0,492,470,470,0,22,0,40,161.8182,164.2424,8.484848,164.2424,163.0303,163.0303,8.484848,22.42424,8.484848,27.87879,207,185,175,11,174,10,22,55.15152,53.33333,52.72727,11.51515,52.72727,9.090909,15.75758,207,185,0,174,0,0,13,9,55.15152,53.33333,8.484848,52.72727,8.484848,8.484848,12.72727,9.090909
"131210114191","Block Group 1, Census Tract 114.19, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011419","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2074,2042,0,2030,1790,1696,94,240,12,32,372.1212,373.3333,8.484848,374.5454,370.9091,381.2121,56.36364,109.697,12.12121,16.36364,1198,1166,1079,0,1166,87,32,303.6364,304.8485,306.0606,8.484848,304.8485,44.24242,16.36364,1198,1154,0,1004,0,0,12,32,303.6364,305.4546,8.484848,300.606,8.484848,8.484848,12.12121,16.36364
"131210114192","Block Group 2, Census Tract 114.19, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011419","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1986,1986,0,1913,1891,1600,291,22,73,0,289.0909,289.0909,8.484848,288.4849,289.697,264.8485,243.0303,21.81818,64.84849,8.484848,697,697,697,100,597,0,0,90.90909,90.90909,90.90909,58.18182,96.36364,8.484848,8.484848,697,665,0,626,60,0,0,32,90.90909,90.90909,8.484848,85.45454,40,8.484848,8.484848,29.09091
"131210114193","Block Group 3, Census Tract 114.19, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011419","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,895,895,0,883,661,629,32,222,12,0,156.9697,156.9697,8.484848,156.3636,153.3333,155.7576,21.81818,172.7273,12.12121,8.484848,335,335,323,50,285,12,0,47.87879,47.87879,47.87879,41.81818,52.72727,12.12121,8.484848,335,323,0,256,35,0,0,12,47.87879,47.87879,8.484848,52.12121,23.0303,8.484848,8.484848,12.12121
"131210114194","Block Group 4, Census Tract 114.19, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011419","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,976,976,0,976,950,950,0,26,0,0,142.4242,142.4242,8.484848,142.4242,143.0303,143.0303,8.484848,15.75758,8.484848,8.484848,532,532,531,15,517,1,0,64.84849,64.84849,65.45454,14.54545,65.45454,1.818182,8.484848,532,532,0,488,95,0,0,0,64.84849,64.84849,8.484848,65.45454,43.63636,8.484848,8.484848,8.484848
"131210114211","Block Group 1, Census Tract 114.21, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011421","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2348,2302,0,2218,1975,1975,0,243,84,46,759.3939,760,8.484848,750.303,729.697,729.697,8.484848,162.4242,96.36364,33.93939,518,495,432,12,483,63,23,106.6667,107.8788,103.6364,13.33333,107.2727,36.9697,16.36364,518,476,0,391,0,15,0,42,106.6667,104.2424,8.484848,100,8.484848,13.93939,8.484848,25.45455
"131210114212","Block Group 2, Census Tract 114.21, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011421","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1868,1868,0,1868,1506,1466,40,362,0,0,670.303,670.303,8.484848,670.303,659.3939,657.5757,27.87879,163.6364,8.484848,8.484848,696,696,587,0,696,109,0,196.3636,196.3636,190.9091,8.484848,196.3636,52.72727,8.484848,696,696,0,590,31,0,0,0,196.3636,196.3636,8.484848,193.3333,28.48485,8.484848,8.484848,8.484848
"131210114213","Block Group 3, Census Tract 114.21, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011421","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,975,936,0,735,648,450,198,87,201,39,175.1515,173.9394,8.484848,156.9697,161.8182,128.4848,112.7273,68.48485,146.0606,27.27273,483,444,355,11,433,89,39,68.48485,66.66666,65.45454,10.30303,68.48485,41.21212,27.27273,483,396,0,353,0,0,0,87,68.48485,64.84849,8.484848,65.45454,8.484848,8.484848,8.484848,45.45454
"131210114214","Block Group 4, Census Tract 114.21, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011421","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,520,520,0,399,371,256,115,28,121,0,216.3636,216.3636,8.484848,138.7879,136.9697,111.5152,79.39394,26.66667,127.8788,8.484848,251,251,229,22,229,22,0,90.90909,90.90909,81.21212,15.75758,89.09091,23.63636,8.484848,251,229,0,216,57,0,0,22,90.90909,81.21212,8.484848,81.21212,30.30303,8.484848,8.484848,23.63636
"131210114221","Block Group 1, Census Tract 114.22, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011422","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1078,1078,0,1078,1065,998,67,13,0,0,173.3333,173.3333,8.484848,173.3333,175.1515,172.7273,54.54546,12.12121,8.484848,8.484848,443,443,426,0,443,17,0,66.66666,66.66666,64.84849,8.484848,66.66666,16.36364,8.484848,443,443,0,430,38,0,0,0,66.66666,66.66666,8.484848,66.66666,24.84848,8.484848,8.484848,8.484848
"131210114222","Block Group 2, Census Tract 114.22, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011422","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1070,1070,0,1070,995,939,56,75,0,0,166.6667,166.6667,8.484848,166.6667,170.303,168.4848,32.12121,35.75758,8.484848,8.484848,503,503,371,0,503,132,0,62.42424,62.42424,65.45454,8.484848,62.42424,37.57576,8.484848,503,503,0,425,23,0,0,0,62.42424,62.42424,8.484848,66.66666,15.15152,8.484848,8.484848,8.484848
"131210114223","Block Group 3, Census Tract 114.22, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011422","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1410,1410,0,1410,1328,1328,0,82,0,0,243.0303,243.0303,8.484848,243.0303,236.3636,236.3636,8.484848,56.9697,8.484848,8.484848,671,671,637,0,671,34,0,143.6364,143.6364,145.4545,8.484848,143.6364,33.33333,8.484848,671,671,0,629,13,13,0,0,143.6364,143.6364,8.484848,143.0303,12.12121,11.51515,8.484848,8.484848
"131210114231","Block Group 1, Census Tract 114.23, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011423","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,962,962,0,962,962,933,29,0,0,0,254.5455,254.5455,8.484848,254.5455,254.5455,255.1515,29.09091,8.484848,8.484848,8.484848,309,309,300,10,299,9,0,51.51515,51.51515,52.12121,9.090909,52.72727,9.69697,8.484848,309,309,0,299,47,0,0,0,51.51515,51.51515,8.484848,52.72727,22.42424,8.484848,8.484848,8.484848
"131210114232","Block Group 2, Census Tract 114.23, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011423","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,2667,2667,0,2667,2612,2444,168,55,0,0,683.6364,683.6364,8.484848,683.6364,686.6667,677.5757,89.09091,27.27273,8.484848,8.484848,867,867,786,42,825,81,0,212.7273,212.7273,198.7879,32.12121,210.9091,75.15151,8.484848,867,867,0,834,56,7,0,0,212.7273,212.7273,8.484848,214.5455,35.75758,7.272727,8.484848,8.484848
"131210114233","Block Group 3, Census Tract 114.23, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011423","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1498,1498,0,1498,1286,1277,9,212,0,0,325.4546,325.4546,8.484848,325.4546,313.9394,313.9394,8.484848,113.3333,8.484848,8.484848,692,692,634,9,683,58,0,164.8485,164.8485,169.697,8.484848,164.8485,30.30303,8.484848,692,692,0,620,0,0,0,0,164.8485,164.8485,8.484848,167.2727,8.484848,8.484848,8.484848,8.484848
"131210114234","Block Group 4, Census Tract 114.23, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011423","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1020,1020,0,1020,1020,994,26,0,0,0,167.8788,167.8788,8.484848,167.8788,167.8788,166.0606,23.63636,8.484848,8.484848,8.484848,386,386,386,26,360,0,0,66.06061,66.06061,66.06061,23.63636,63.0303,8.484848,8.484848,386,386,0,386,17,0,0,0,66.06061,66.06061,8.484848,66.06061,11.51515,8.484848,8.484848,8.484848
"131210114241","Block Group 1, Census Tract 114.24, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011424","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,3114,3114,0,3114,3075,2875,200,39,0,0,651.5151,651.5151,8.484848,651.5151,652.7273,662.4243,110.303,26.66667,8.484848,8.484848,1038,1038,913,24,1014,125,0,173.9394,173.9394,170.303,23.0303,172.1212,49.69697,8.484848,1038,1038,0,999,89,0,0,0,173.9394,173.9394,8.484848,172.7273,58.18182,8.484848,8.484848,8.484848
"131210114242","Block Group 2, Census Tract 114.24, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011424","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,525,525,0,525,485,485,0,40,0,0,150.303,150.303,8.484848,150.303,152.1212,152.1212,8.484848,35.75758,8.484848,8.484848,244,244,244,0,244,0,0,51.51515,51.51515,51.51515,8.484848,51.51515,8.484848,8.484848,244,244,0,204,20,0,0,0,51.51515,51.51515,8.484848,49.09091,17.57576,8.484848,8.484848,8.484848
"131210114243","Block Group 3, Census Tract 114.24, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011424","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,651,651,0,651,609,550,59,42,0,0,164.8485,164.8485,8.484848,164.8485,167.2727,149.697,61.21212,41.81818,8.484848,8.484848,265,265,265,23,242,0,0,54.54546,54.54546,54.54546,21.81818,52.72727,8.484848,8.484848,265,265,0,233,18,0,0,0,54.54546,54.54546,8.484848,56.9697,17.57576,8.484848,8.484848,8.484848
"131210114244","Block Group 4, Census Tract 114.24, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011424","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,2035,2035,0,2035,1713,1713,0,322,0,0,435.1515,435.1515,8.484848,435.1515,412.7273,412.7273,8.484848,216.3636,8.484848,8.484848,654,654,654,0,654,0,0,97.57576,97.57576,97.57576,8.484848,97.57576,8.484848,8.484848,654,654,0,580,27,0,0,0,97.57576,97.57576,8.484848,97.57576,19.39394,8.484848,8.484848,8.484848
"131210114261","Block Group 1, Census Tract 114.26, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011426","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1196,1196,0,1190,1155,1045,110,35,6,0,142.4242,142.4242,8.484848,143.6364,139.3939,143.0303,72.72727,32.12121,6.666667,8.484848,371,371,349,14,357,22,0,49.09091,49.09091,47.87879,8.484848,50.30303,10.90909,8.484848,371,365,0,328,40,0,0,6,49.09091,48.48485,8.484848,38.78788,14.54545,8.484848,8.484848,6.666667
"131210114262","Block Group 2, Census Tract 114.26, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011426","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1168,1168,0,1168,1105,1096,9,63,0,0,195.7576,195.7576,8.484848,195.7576,192.7273,192.7273,9.090909,41.81818,8.484848,8.484848,356,356,356,4,352,0,0,46.06061,46.06061,46.06061,4.242424,46.06061,8.484848,8.484848,356,356,0,341,17,0,0,0,46.06061,46.06061,8.484848,45.45454,9.090909,8.484848,8.484848,8.484848
"131210114281","Block Group 1, Census Tract 114.28, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011428","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1177,1177,0,1177,1177,1086,91,0,0,0,210.9091,210.9091,8.484848,210.9091,210.9091,221.2121,58.18182,8.484848,8.484848,8.484848,458,458,458,49,409,0,0,71.51515,71.51515,71.51515,31.51515,72.72727,8.484848,8.484848,458,458,0,458,12,0,0,0,71.51515,71.51515,8.484848,71.51515,12.72727,8.484848,8.484848,8.484848
"131210114282","Block Group 2, Census Tract 114.28, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011428","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1351,1351,0,1321,1321,1299,22,0,30,0,205.4545,205.4545,8.484848,207.2727,207.2727,205.4545,19.39394,8.484848,27.27273,8.484848,506,506,506,21,485,0,0,63.63636,63.63636,63.63636,18.78788,58.18182,8.484848,8.484848,506,491,0,491,41,0,15,0,63.63636,65.45454,8.484848,65.45454,26.66667,8.484848,13.93939,8.484848
"131210114291","Block Group 1, Census Tract 114.29, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011429","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,779,779,0,779,779,722,57,0,0,0,175.1515,175.1515,8.484848,175.1515,175.1515,175.1515,32.12121,8.484848,8.484848,8.484848,309,309,309,20,289,0,0,63.0303,63.0303,63.0303,14.54545,61.21212,8.484848,8.484848,309,309,0,299,0,10,0,0,63.0303,63.0303,8.484848,61.81818,8.484848,10.30303,8.484848,8.484848
"131210114292","Block Group 2, Census Tract 114.29, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011429","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1625,1517,0,1486,1473,1381,92,13,31,108,269.0909,273.3333,8.484848,277.5757,277.5757,283.6364,69.09091,12.12121,35.15152,93.33334,647,596,587,13,583,9,51,96.9697,100.6061,101.8182,12.72727,97.57576,10.30303,43.63636,647,587,0,536,40,21,0,60,96.9697,101.8182,8.484848,105.4545,22.42424,16.9697,8.484848,44.84848
"131210114293","Block Group 3, Census Tract 114.29, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011429","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1355,1355,0,1355,1355,1233,122,0,0,0,371.5151,371.5151,8.484848,371.5151,371.5151,340.606,125.4545,8.484848,8.484848,8.484848,282,282,282,0,282,0,0,66.66666,66.66666,66.66666,8.484848,66.66666,8.484848,8.484848,282,282,0,282,0,0,0,0,66.66666,66.66666,8.484848,66.66666,8.484848,8.484848,8.484848,8.484848
"131210114294","Block Group 4, Census Tract 114.29, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011429","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1581,1581,0,1581,1581,1561,20,0,0,0,276.3636,276.3636,8.484848,276.3636,276.3636,277.5757,20,8.484848,8.484848,8.484848,645,645,630,0,645,15,0,118.7879,118.7879,117.5758,8.484848,118.7879,13.93939,8.484848,645,645,0,645,64,0,0,0,118.7879,118.7879,8.484848,118.7879,36.9697,8.484848,8.484848,8.484848
"131210114301","Block Group 1, Census Tract 114.30, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011430","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1727,1727,0,1581,1113,1113,0,468,146,0,504.8485,504.8485,8.484848,483.0303,358.7879,358.7879,8.484848,392.7273,126.0606,8.484848,518,518,447,25,493,71,0,129.0909,129.0909,121.2121,27.27273,129.697,66.66666,8.484848,518,436,0,316,0,0,82,0,129.0909,106.0606,8.484848,100.6061,8.484848,8.484848,73.33334,8.484848
"131210114302","Block Group 2, Census Tract 114.30, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011430","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1013,1013,0,1013,951,760,191,62,0,0,313.3333,313.3333,8.484848,313.3333,312.7273,296.9697,141.2121,44.24242,8.484848,8.484848,466,466,334,16,450,132,0,110.9091,110.9091,92.12122,19.39394,108.4848,81.21212,8.484848,466,466,0,427,42,30,0,0,110.9091,110.9091,8.484848,109.0909,38.18182,30.90909,8.484848,8.484848
"131210114303","Block Group 3, Census Tract 114.30, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011430","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1147,941,0,941,784,784,0,157,0,206,300,234.5455,8.484848,234.5455,200.6061,200.6061,8.484848,119.3939,8.484848,192.1212,476,407,262,62,345,145,69,111.5152,99.39394,92.72727,58.78788,79.39394,84.24242,64.84849,476,407,0,310,0,0,0,69,111.5152,99.39394,8.484848,80.60606,8.484848,8.484848,8.484848,64.84849
"131210114311","Block Group 1, Census Tract 114.31, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011431","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,3606,3606,0,3534,3513,3513,0,21,72,0,1633.939,1633.939,8.484848,1641.818,1640,1640,8.484848,36.36364,67.87878,8.484848,391,391,351,0,391,40,0,132.7273,132.7273,136.9697,8.484848,132.7273,29.69697,8.484848,391,355,0,344,0,0,36,0,132.7273,135.1515,8.484848,133.9394,8.484848,8.484848,33.93939,8.484848
"131210114312","Block Group 2, Census Tract 114.31, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011431","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,486,394,0,394,394,299,95,0,0,92,129.0909,128.4848,8.484848,128.4848,128.4848,122.4242,81.81818,8.484848,8.484848,70.90909,278,186,136,0,186,50,92,80.60606,63.0303,59.39394,8.484848,63.0303,43.63636,70.90909,278,278,0,186,0,92,0,0,80.60606,80.60606,8.484848,63.0303,8.484848,70.90909,8.484848,8.484848
"131210114321","Block Group 1, Census Tract 114.32, Fulton County, Georgia","ga","150","00",,,,"13","121",,,"011432","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2728,2658,0,2643,2493,2255,238,150,15,70,453.3333,469.0909,8.484848,470.9091,466.0606,449.0909,178.1818,87.87878,13.93939,70.30303,903,882,848,48,834,34,21,103.6364,106.6667,118.1818,41.81818,115.1515,26.06061,21.21212,903,888,0,761,58,43,15,0,103.6364,104.2424,8.484848,111.5152,33.33333,32.12121,13.93939,8.484848
